id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01K9BDAQDKEJPQ224CXD1Z4K90,2,2025-11-05T17:44:05.622528-08:00,01K9BDAQCSZ8QJA495PKP7RFRD,2025-11-05T17:43:35.091964-08:00,false,2025-11-05T17:43:35.091964-08:00,batch ended,2025-11-05T17:45:45.672573-08:00,01K9BDAQE4ZZ3RH8J1PX0HVDQ5,2025-11-05T17:43:35.112083-08:00,01K9BDBG3DH9HSV0CYWMRJZ2FC,2025-11-05T17:44:00.371922-08:00,4,2025-11-05T17:44:05.64864-08:00,01K9BDBN96JXBEKFST4Z00NH9E,2025-11-05T17:44:41.453372-08:00,true,2025-11-05T17:44:05.622528-08:00,true,2025-11-05T17:44:05.622528-08:00,terminated,2025-11-05T17:45:45.672573-08:00,"{""chatEnabled"":false,""numRounds"":5,""playerCount"":2}",2025-11-05T17:43:35.091964-08:00,baseline,2025-11-05T17:43:35.091964-08:00
01K9BDERZBM8DVE1MKS2RPKREY,2,2025-11-05T17:46:45.876881-08:00,01K9BDERYREB8GBPEC75QXGXS3,2025-11-05T17:45:47.755409-08:00,true,2025-11-05T17:58:18.901434-08:00,end of game,2025-11-05T17:58:18.906532-08:00,01K9BDERZXWCNZ9GQG913EEBCK,2025-11-05T17:45:47.774887-08:00,01K9BDGDPMSJFZTZ3VN537WSQ9,2025-11-05T17:46:41.752597-08:00,4,2025-11-05T17:46:45.903035-08:00,null,2025-11-05T17:58:18.901434-08:00,true,2025-11-05T17:46:45.876881-08:00,true,2025-11-05T17:46:45.876881-08:00,ended,2025-11-05T17:58:18.906532-08:00,"{""chatEnabled"":false,""numRounds"":5,""playerCount"":2}",2025-11-05T17:45:47.755409-08:00,baseline,2025-11-05T17:45:47.755409-08:00
